temp_start,temp_complete,action_length
70.459,75.637,1028.0
74.12,74.813,278.0
76.071,76.114,484.0
75.074,75.29,238.0
73.861,74.25,217.0
74.381,74.683,337.0
70.115,72.739,770.0
71.704,72.221,218.0
69.256,73.774,1034.0
74.64,78.121,1472.0
76.593,77.029,478.0
75.463,77.596,822.0
76.986,77.292,338.0
76.507,77.509,378.0
76.681,76.986,278.0
75.333,75.508,477.0
75.724,76.507,697.0
76.768,77.203,457.0
76.464,77.203,384.0
72.394,78.953,2178.0
77.509,77.639,518.0
73.558,77.684,1436.0
75.29,76.158,378.0
75.247,75.681,278.0
75.117,76.158,358.0
75.074,75.942,378.0
75.376,75.767,398.0
74.986,76.028,378.0
74.986,76.028,357.0
75.074,76.071,377.0
75.16,75.551,297.0
75.247,75.376,258.0
70.887,73.299,802.0
73.17,73.731,278.0
72.955,73.947,338.0
73.04,73.299,238.0
73.299,75.637,878.0
74.206,75.029,498.0
74.511,75.117,378.0
74.64,74.813,338.0
74.813,75.074,338.0
75.16,76.246,338.0
76.246,78.296,926.0
77.509,77.815,603.0
73.126,74.295,422.0
71.404,72.05,238.0
71.877,72.48,258.0
71.577,78.822,1862.0
77.203,77.945,338.0
76.464,76.768,238.0
76.028,76.375,238.0
73.472,74.25,256.0
74.986,76.114,618.0
75.29,76.332,397.0
72.567,72.696,198.0
73.04,75.942,604.0
74.511,74.813,338.0
73.688,74.25,218.0
73.645,74.77,318.0
73.645,75.117,338.0
74.986,77.902,1070.0
70.716,74.597,1880.0
74.206,74.943,397.0
73.645,74.727,337.0
73.774,74.034,237.0
77.247,77.684,837.0
72.783,73.472,238.0
72.955,73.645,258.0
72.05,76.811,1312.0
74.424,74.943,237.0
71.19,76.507,1123.0
71.748,75.985,1087.0
74.12,74.64,217.0
68.828,70.329,384.0
67.757,75.594,2170.0
70.716,71.103,198.0
72.739,74.163,668.0
68.142,75.376,2543.0
71.103,76.419,1754.0
75.376,75.985,357.0
70.416,71.704,377.0
71.533,72.178,343.0
69.213,75.204,2853.0
74.77,75.898,618.0
75.074,75.117,560.0
74.77,75.117,458.0
74.597,75.29,418.0
74.554,75.247,377.0
74.206,76.071,930.0
74.856,75.333,378.0
73.299,75.898,586.0
73.947,74.899,338.0
70.63,71.231,258.0
70.502,71.447,298.0
70.502,71.49,298.0
71.748,74.424,1044.0
73.299,73.947,278.0
72.869,76.464,795.0
74.338,74.943,337.0
74.034,74.424,217.0
71.834,77.247,1174.0
75.898,75.985,397.0
75.594,76.114,278.0
75.81,76.114,358.0
71.361,74.467,1017.0
71.19,72.264,338.0
71.577,72.567,298.0
72.136,72.307,277.0
71.404,72.394,297.0
72.007,72.264,318.0
70.759,71.06,218.0
71.834,75.247,969.0
73.213,73.947,278.0
70.072,75.029,1349.0
74.034,74.381,257.0
70.63,72.007,527.0
72.136,73.083,613.0
73.299,73.818,338.0
73.299,73.774,238.0
73.688,73.904,318.0
73.342,73.602,237.0
73.602,73.645,237.0
71.62,71.748,198.0
72.783,74.986,678.0
73.386,74.727,378.0
69.343,74.813,1055.0
73.818,73.861,358.0
72.955,73.688,318.0
72.826,73.602,298.0
73.299,73.774,218.0
73.818,76.854,1034.0
74.943,75.637,338.0
71.704,72.264,518.0
71.19,72.955,378.0
72.05,72.61,238.0
72.05,72.523,277.0
72.826,75.724,888.0
73.904,74.511,318.0
74.12,75.247,378.0
74.683,75.029,398.0
74.511,75.942,438.0
74.856,75.681,327.0
74.943,75.117,297.0
72.264,72.307,358.0
72.307,73.818,438.0
73.17,73.947,378.0
70.846,71.146,198.0
70.887,71.577,258.0
70.072,73.774,968.0
73.861,75.29,634.0
73.861,74.683,318.0
73.947,74.424,258.0
71.748,72.136,198.0
71.704,74.163,1334.0
72.523,72.653,218.0
71.877,72.523,218.0
71.834,73.083,318.0
72.221,72.351,217.0
72.61,73.083,197.0
71.834,72.48,298.0
72.48,77.247,1726.0
77.378,78.033,538.0
74.813,75.16,643.0
74.467,75.117,337.0
74.381,74.727,217.0
74.511,74.554,218.0
73.947,74.511,218.0
72.178,74.899,474.0
71.19,72.136,298.0
71.19,74.338,746.0
71.964,72.696,440.0
71.231,71.274,258.0
70.803,71.317,258.0
70.502,71.748,297.0
73.386,75.029,849.0
73.342,74.554,784.0
72.997,73.904,318.0
74.12,75.853,566.0
75.463,77.815,1043.0
72.739,73.17,298.0
73.688,76.246,474.0
74.683,74.899,218.0
72.48,73.731,514.0
71.317,72.05,278.0
70.072,73.083,1024.0
72.307,73.299,338.0
72.48,73.472,333.0
71.274,71.791,258.0
71.361,71.791,338.0
70.887,72.007,358.0
71.404,72.007,338.0
71.704,72.136,358.0
71.103,72.093,358.0
70.759,71.533,358.0
71.231,72.264,378.0
71.661,72.136,437.0
71.964,72.136,317.0
72.093,72.437,417.0
71.404,72.61,418.0
71.533,72.826,438.0
71.877,72.307,438.0
71.92,72.221,278.0
72.093,72.523,298.0
71.577,72.567,318.0
70.587,71.748,535.0
70.716,71.317,257.0
71.231,72.307,418.0
72.351,73.17,552.0
71.92,72.48,278.0
71.06,74.77,796.0
72.997,73.99,418.0
71.361,74.077,958.0
73.04,73.515,238.0
73.083,73.213,238.0
69.427,71.577,1234.0
71.661,71.791,358.0
71.577,71.834,358.0
72.912,73.947,1032.0
73.947,74.813,437.0
74.597,74.943,398.0
75.29,76.636,1024.0
76.158,77.203,397.0
75.376,76.464,378.0
73.342,74.338,745.0
67.329,74.25,1786.0
73.256,73.602,598.0
72.869,73.688,398.0
72.221,72.997,318.0
72.093,72.696,298.0
70.416,70.502,298.0
70.803,71.19,317.0
70.93,71.748,457.0
71.62,72.093,398.0
71.92,72.007,398.0
71.704,72.007,298.0
71.274,71.404,298.0
69.471,73.515,1480.0
72.523,73.472,358.0
72.007,72.221,218.0
71.748,72.136,217.0
72.351,72.61,218.0
71.231,71.834,198.0
72.136,72.221,238.0
70.63,71.103,238.0
71.06,71.274,258.0
68.313,72.739,990.0
71.964,72.093,318.0
71.447,71.748,218.0
71.146,71.49,218.0
73.126,74.554,742.0
71.964,77.072,1319.0
75.333,75.376,318.0
68.056,74.683,1218.0
72.653,73.256,358.0
71.404,72.007,238.0
71.361,71.62,218.0
69.814,74.511,1216.0
72.653,73.774,629.0
68.484,69.3,298.0
71.533,72.05,702.0
71.447,71.577,338.0
70.93,71.361,237.0
74.034,75.29,945.0
70.63,71.06,238.0
72.394,73.515,278.0
73.515,75.117,695.0
70.673,71.017,198.0
70.372,72.997,678.0
72.221,72.351,218.0
71.146,74.077,628.0
72.523,72.912,338.0
73.429,74.554,1118.0
75.29,76.55,818.0
76.55,77.247,658.0
72.523,73.602,358.0
73.429,73.861,278.0
73.342,74.338,332.0
70.63,71.017,198.0
71.877,73.126,511.0
72.351,72.653,258.0
70.459,70.887,198.0
71.19,71.404,257.0
70.716,71.834,298.0
70.759,71.361,218.0
70.974,71.317,218.0
71.964,72.567,885.0
71.661,72.696,418.0
69.514,74.683,1102.0
73.213,75.074,798.0
71.834,72.351,238.0
74.338,76.768,1011.0
74.899,75.594,437.0
75.074,75.853,457.0
74.986,75.508,357.0
74.943,76.028,438.0
75.117,75.508,358.0
75.204,75.508,278.0
70.072,72.307,812.0
72.05,72.48,337.0
71.017,74.034,1424.0
74.683,76.332,858.0
75.853,76.811,720.0
74.856,75.333,358.0
74.683,75.16,318.0
74.338,75.074,258.0
74.163,74.986,258.0
75.81,76.507,514.0
75.463,78.514,635.0
76.899,77.117,278.0
75.29,75.81,297.0
74.206,74.856,670.0
75.16,76.332,628.0
75.074,76.203,358.0
71.146,71.274,198.0
70.759,71.274,198.0
70.673,71.274,198.0
70.587,71.231,198.0
72.783,76.028,894.0
71.834,72.093,198.0
71.704,72.307,238.0
68.999,74.163,1638.0
73.472,73.904,238.0
72.912,73.256,318.0
72.955,73.429,258.0
73.126,74.381,398.0
73.472,74.163,377.0
74.856,76.811,773.0
70.587,70.93,238.0
70.887,71.19,258.0
68.571,75.508,1756.0
73.17,73.818,855.0
72.783,73.17,297.0
72.653,73.386,357.0
72.912,73.17,377.0
70.846,70.887,198.0
70.887,70.974,278.0
68.871,75.898,1718.0
74.034,74.899,417.0
72.61,72.739,218.0
72.437,74.683,534.0
74.25,75.767,540.0
72.912,73.342,278.0
72.912,73.688,298.0
72.437,72.653,278.0
71.964,72.394,198.0
72.007,72.523,218.0
71.661,72.221,218.0
72.437,72.783,450.0
73.818,74.899,649.0
72.264,72.351,314.0
71.964,72.093,198.0
72.351,72.61,298.0
72.178,73.256,529.0
72.351,72.912,218.0
72.394,72.997,198.0
70.93,73.256,518.0
72.48,72.61,278.0
71.274,71.361,198.0
71.017,71.06,198.0
70.587,71.06,198.0
73.213,73.602,596.0
71.103,74.77,994.0
73.99,74.986,318.0
74.077,74.511,238.0
72.264,74.25,441.0
72.997,73.299,258.0
74.424,74.943,515.0
73.818,74.295,237.0
74.034,74.554,218.0
71.103,71.231,198.0
71.146,71.361,198.0
71.791,74.597,1352.0
71.447,72.351,305.0
71.92,72.307,198.0
72.48,72.696,598.0
72.221,72.394,258.0
73.818,73.99,578.0
73.04,73.774,338.0
73.256,73.299,238.0
73.299,73.602,238.0
72.653,73.472,530.0
70.846,71.404,358.0
70.974,71.19,197.0
71.06,71.49,198.0
71.103,71.49,198.0
72.264,72.739,218.0
69.685,73.299,845.0
71.877,72.264,198.0
70.93,71.231,198.0
71.06,71.103,238.0
73.558,74.034,392.0
70.673,71.19,284.0
71.404,72.826,506.0
71.661,72.178,218.0
71.231,71.877,238.0
71.361,72.221,258.0
71.017,71.274,386.0
68.828,72.869,1424.0
72.869,74.206,517.0
73.342,75.247,595.0
71.577,74.986,917.0
74.12,74.163,318.0
71.92,73.17,653.0
73.774,74.381,689.0
74.077,74.467,238.0
74.12,74.338,238.0
73.861,73.99,218.0
73.861,73.99,218.0
73.818,73.99,218.0
73.818,74.034,218.0
73.818,73.99,218.0
73.861,73.99,218.0
73.774,73.947,218.0
73.731,73.904,218.0
73.731,73.861,218.0
73.731,73.861,218.0
73.688,73.818,218.0
73.688,74.338,297.0
71.231,74.856,656.0
69.557,75.117,1212.0
69.643,72.61,1498.0
72.653,73.558,498.0
72.739,73.904,458.0
72.523,72.653,338.0
72.307,72.912,378.0
72.307,75.204,1472.0
68.614,69.557,278.0
69.129,69.471,258.0
68.742,69.901,318.0
70.115,72.739,1029.0
71.791,72.136,258.0
71.92,77.072,1680.0
74.683,74.943,298.0
73.17,73.731,238.0
73.429,74.034,238.0
73.17,73.688,218.0
72.05,75.898,839.0
72.61,73.904,385.0
73.429,73.645,217.0
71.834,72.178,198.0
71.791,72.61,404.0
72.007,72.221,198.0
72.221,72.264,237.0
72.136,72.221,237.0
71.62,72.394,237.0
71.92,72.739,445.0
72.007,72.61,218.0
70.887,73.861,626.0
68.4,72.739,1742.0
70.803,71.404,257.0
71.404,73.213,634.0
72.739,75.074,652.0
73.256,73.558,218.0
72.351,74.986,679.0
71.404,71.661,198.0
71.317,71.877,198.0
71.62,72.997,578.0
71.92,72.264,218.0
71.964,72.48,218.0
71.964,72.307,218.0
72.307,72.783,218.0
71.231,71.447,277.0
70.803,70.93,178.0
69.3,73.774,1694.0
73.558,73.688,238.0
70.846,71.877,357.0
71.06,72.48,417.0
72.48,75.637,1037.0
71.19,71.317,278.0
72.221,72.696,318.0
72.696,73.472,458.0
73.429,73.688,358.0
73.126,74.338,478.0
73.602,73.818,498.0
73.472,74.077,318.0
73.342,76.375,627.0
74.077,74.25,258.0
65.872,75.42,2779.0
76.768,77.203,438.0
77.684,77.945,1150.0
77.945,78.953,498.0
77.684,78.033,498.0
77.16,77.727,338.0
77.029,77.072,358.0
76.854,76.899,298.0
70.673,70.846,200.0
70.974,71.103,278.0
70.716,71.361,277.0
71.19,71.231,298.0
70.887,71.274,238.0
70.846,71.146,238.0
70.416,71.06,197.0
70.846,73.904,686.0
72.567,73.17,218.0
70.286,73.904,582.0
70.543,70.93,198.0
70.716,70.93,218.0
70.543,70.887,218.0
70.587,71.06,198.0
70.759,70.974,198.0
71.964,72.739,606.0
72.178,72.696,338.0
72.394,72.696,358.0
71.62,72.264,437.0
71.964,72.05,457.0
71.704,73.17,458.0
72.264,72.48,298.0
72.61,75.117,535.0
73.083,73.299,217.0
73.17,73.256,217.0
71.317,73.299,700.0
72.007,72.178,217.0
70.543,70.974,198.0
71.62,72.307,278.0
71.404,72.394,298.0
70.93,71.146,198.0
70.502,72.783,581.0
73.083,73.99,810.0
70.543,71.103,472.0
69.256,69.427,298.0
68.828,68.913,398.0
68.4,68.828,358.0
68.956,69.643,397.0
69.17,69.386,337.0
64.459,73.299,2800.0
73.342,74.986,538.0
73.515,74.206,458.0
73.515,73.861,298.0
73.213,74.12,338.0
73.213,73.818,377.0
70.759,70.803,198.0
70.286,71.06,378.0
70.459,71.146,398.0
70.759,71.19,278.0
70.803,71.317,338.0
68.571,70.803,1012.0
70.803,71.791,712.0
71.791,72.351,477.0
71.877,72.437,438.0
71.964,72.351,498.0
71.103,71.146,278.0
71.231,71.577,298.0
71.274,71.791,298.0
71.19,71.748,298.0
70.158,71.791,670.0
71.404,72.783,418.0
72.955,78.777,2177.0
77.553,77.684,318.0
71.704,72.696,298.0
72.307,73.299,834.0
73.645,73.688,318.0
73.083,73.688,298.0
72.955,76.419,900.0
75.42,76.114,418.0
75.376,75.898,378.0
75.074,75.551,258.0
75.117,75.42,237.0
75.204,75.247,237.0
74.64,75.508,869.0
76.55,78.208,857.0
76.332,76.681,238.0
76.203,76.507,238.0
75.898,76.419,218.0
74.077,74.813,556.0
74.206,74.77,218.0
72.783,73.818,312.0
74.554,76.332,642.0
73.472,76.55,654.0
74.683,74.986,188.0
72.955,75.898,770.0
74.338,74.467,218.0
73.731,73.947,198.0
73.947,74.338,297.0
74.64,74.77,218.0
72.48,76.55,1636.0
75.942,76.681,398.0
75.376,75.551,742.0
75.29,75.463,337.0
75.204,76.203,88.0
75.117,75.81,338.0
73.602,74.554,358.0
74.077,74.813,398.0
72.178,76.811,1754.0
69.643,74.295,1084.0
72.912,73.472,318.0
74.597,76.636,1078.0
75.376,75.898,398.0
74.597,75.029,278.0
74.727,74.77,258.0
74.034,74.554,218.0
74.554,74.943,218.0
72.221,74.64,1006.0
72.955,73.774,318.0
73.299,73.429,237.0
73.04,73.558,238.0
72.05,72.869,456.0
72.307,72.653,218.0
72.307,72.437,277.0
70.846,72.437,401.0
72.783,76.899,1362.0
74.554,74.64,218.0
71.533,73.083,350.0
72.523,73.386,309.0
72.826,73.299,198.0
72.178,75.16,784.0
73.99,77.464,1026.0
64.717,77.727,4782.0
76.158,76.507,418.0
75.767,76.114,298.0
75.029,76.158,397.0
75.463,75.942,397.0
75.376,75.637,258.0
75.42,75.681,278.0
75.767,75.898,278.0
71.577,77.464,1797.0
74.424,74.727,257.0
74.424,74.597,258.0
74.467,75.117,298.0
70.759,70.974,198.0
70.759,71.274,298.0
71.06,71.49,318.0
71.404,76.899,1990.0
74.64,74.943,257.0
71.791,72.61,197.0
74.424,76.725,748.0
75.853,76.854,518.0
70.543,73.04,494.0
69.6,73.126,1208.0
71.661,72.05,218.0
71.103,71.274,278.0
71.103,71.704,278.0
71.231,72.264,357.0
71.146,72.264,357.0
71.103,72.264,357.0
71.103,71.964,357.0
71.146,71.62,378.0
71.49,72.221,398.0
71.361,72.653,358.0
72.307,72.351,198.0
70.93,71.404,298.0
70.803,70.846,238.0
66.6,72.567,1658.0
71.834,72.48,358.0
71.361,71.704,238.0
67.199,74.295,1610.0
71.877,72.351,318.0
71.577,72.523,318.0
72.351,72.826,338.0
72.307,72.437,238.0
72.523,72.696,238.0
70.201,72.567,1147.0
75.376,76.203,874.0
73.645,74.077,398.0
70.63,70.974,238.0
71.317,72.912,1320.0
71.964,72.093,238.0
69.814,74.943,2269.0
74.943,76.028,458.0
70.846,71.577,257.0
71.361,71.834,237.0
71.748,72.48,197.0
72.48,76.114,1082.0
74.986,75.767,358.0
70.543,73.861,998.0
72.394,72.826,358.0
71.274,73.818,492.0
71.92,72.783,278.0
72.007,72.178,217.0
71.748,72.221,217.0
71.317,72.307,278.0
71.791,73.688,1124.0
72.997,73.17,218.0
73.342,77.117,800.0
74.206,74.64,218.0
69.643,72.48,692.0
70.846,71.06,451.0
70.673,71.577,2119.0
71.92,72.05,379.0
72.007,72.264,274.0
72.567,73.386,254.0
73.386,74.64,804.0
73.386,73.429,190.0
73.429,75.42,1048.0
72.696,73.688,1005.0
72.783,72.826,189.0
75.681,77.203,1094.0
73.645,73.688,183.0
74.467,74.511,184.0
75.42,75.551,184.0
73.17,73.861,642.0
77.378,78.076,591.0
78.645,79.261,544.0
77.684,78.427,913.0
75.853,75.942,185.0
74.077,74.424,411.0
73.04,74.554,571.0
74.554,74.943,432.0
72.869,73.818,576.0
73.558,73.818,258.0
73.818,74.034,220.0
73.256,75.074,983.0
72.783,74.467,666.0
74.338,75.333,766.0
75.074,77.029,982.0
76.768,77.247,398.0
77.16,77.464,258.0
77.16,77.464,238.0
77.117,77.335,218.0
77.072,77.292,218.0
74.554,75.376,435.0
75.117,75.594,299.0
75.204,75.681,318.0
75.29,75.463,218.0
75.074,75.594,318.0
75.333,75.463,218.0
75.247,75.463,218.0
75.204,75.42,218.0
73.774,73.904,198.0
73.688,73.904,198.0
73.861,73.947,198.0
73.558,74.295,456.0
74.424,74.64,219.0
74.077,74.25,198.0
74.163,74.25,198.0
74.12,74.295,278.0
74.163,74.424,258.0
74.163,74.424,298.0
74.077,74.25,298.0
74.206,74.338,218.0
74.206,74.381,258.0
74.206,74.424,219.0
74.338,74.511,219.0
74.424,74.554,219.0
74.424,74.554,219.0
74.381,74.554,219.0
74.467,74.683,219.0
74.338,74.424,218.0
74.077,74.424,318.0
74.12,74.424,318.0
74.295,74.381,218.0
74.338,74.424,218.0
74.12,74.25,212.0
73.904,74.424,309.0
74.424,76.289,1166.0
73.04,73.17,298.0
73.083,73.472,319.0
73.083,73.429,319.0
73.213,73.342,218.0
73.17,73.342,226.0
73.213,73.386,218.0
73.386,73.558,218.0
73.472,73.688,218.0
73.256,74.206,522.0
74.206,74.554,278.0
74.338,75.204,516.0
75.42,75.637,238.0
75.376,75.42,198.0
73.861,74.25,288.0
72.264,73.818,1012.0
73.256,73.472,258.0
73.299,73.688,192.0
73.386,74.295,670.0
74.077,74.295,258.0
74.12,74.338,318.0
74.163,74.206,238.0
73.99,74.424,358.0
74.206,74.295,239.0
74.206,74.381,239.0
74.034,74.25,218.0
73.256,74.077,784.0
73.818,74.12,338.0
73.947,74.338,318.0
74.467,75.333,238.0
75.333,75.551,324.0
75.42,75.898,238.0
75.29,77.029,812.0
74.597,75.376,448.0
74.899,75.204,298.0
74.986,75.117,298.0
74.856,75.029,298.0
74.813,75.074,256.0
74.077,74.206,198.0
74.034,74.467,278.0
74.077,74.511,278.0
74.295,74.338,278.0
73.99,74.424,278.0
73.99,74.511,298.0
74.034,74.511,299.0
74.12,75.551,517.0
73.904,74.424,298.0
74.12,74.64,278.0
74.12,74.64,278.0
72.912,74.381,678.0
74.25,74.338,278.0
74.554,75.681,432.0
76.725,77.509,812.0
77.117,78.382,718.0
78.339,78.645,278.0
77.945,78.296,298.0
74.511,74.856,258.0
74.597,74.943,218.0
74.683,74.899,198.0
74.424,75.637,472.0
75.16,75.594,258.0
75.376,75.463,218.0
75.29,75.551,219.0
75.29,75.637,219.0
75.42,75.724,219.0
75.117,75.681,322.0
74.64,74.813,199.0
74.424,74.813,238.0
74.467,74.727,198.0
74.943,75.898,748.0
76.246,76.854,339.0
76.375,76.768,239.0
73.558,74.64,598.0
74.25,74.683,258.0
74.381,74.899,298.0
74.597,74.813,218.0
74.597,74.856,218.0
74.424,74.597,219.0
74.077,74.727,319.0
74.338,74.64,218.0
72.178,77.072,2559.0
73.818,74.424,422.0
74.12,74.381,238.0
74.295,74.467,318.0
74.163,74.511,318.0
74.163,74.554,318.0
74.25,74.683,338.0
73.342,73.645,298.0
73.342,73.602,258.0
73.256,73.515,258.0
73.17,73.472,258.0
73.299,73.386,239.0
73.342,73.558,239.0
73.342,73.558,238.0
73.386,73.515,258.0
73.386,73.515,238.0
73.386,73.515,238.0
73.429,73.472,238.0
73.472,73.688,238.0
73.429,73.645,238.0
73.472,73.688,238.0
73.472,73.645,238.0
73.429,73.602,238.0
73.342,73.472,238.0
73.342,73.558,238.0
73.515,74.034,238.0
73.083,73.342,219.0
73.386,73.472,298.0
73.429,73.558,218.0
73.386,73.558,218.0
73.342,73.515,218.0
73.299,73.515,218.0
73.256,73.558,278.0
73.17,73.472,298.0
73.17,73.602,318.0
73.299,73.342,338.0
73.126,73.472,338.0
73.083,73.602,360.0
73.17,73.731,358.0
73.299,73.386,238.0
73.386,73.645,239.0
73.645,73.688,239.0
70.974,71.661,326.0
71.146,71.791,278.0
71.103,71.877,298.0
71.361,71.62,218.0
71.533,71.877,218.0
71.62,71.92,199.0
72.912,73.861,472.0
74.381,74.899,512.0
73.083,73.558,298.0
73.04,73.515,280.0
73.342,73.472,278.0
73.429,73.515,298.0
71.274,71.877,298.0
71.533,72.007,298.0
71.877,72.178,198.0
71.661,71.791,198.0
71.62,72.007,298.0
71.231,71.791,279.0
71.146,71.704,298.0
71.19,71.834,279.0
72.869,73.645,722.0
73.515,73.645,318.0
73.818,73.904,298.0
73.688,73.99,218.0
73.299,73.342,198.0
72.869,73.299,278.0
73.299,75.333,802.0
74.813,75.463,358.0
74.899,75.681,398.0
75.16,75.508,298.0
75.117,75.767,358.0
75.247,75.551,238.0
75.333,75.551,238.0
75.333,75.508,238.0
75.074,75.376,222.0
74.986,75.551,279.0
75.508,76.332,625.0
76.203,76.289,379.0
76.419,76.464,399.0
76.246,76.419,258.0
76.464,76.507,238.0
76.375,76.593,238.0
76.375,76.419,238.0
76.114,76.332,238.0
76.464,76.507,358.0
76.203,76.419,238.0
76.289,76.419,278.0
74.813,75.247,258.0
72.221,73.947,558.0
73.558,73.947,278.0
73.429,73.947,298.0
73.429,73.688,198.0
73.429,73.818,198.0
73.688,73.99,198.0
73.904,74.163,198.0
73.126,73.774,414.0
72.48,72.826,278.0
72.307,72.869,298.0
72.351,72.61,198.0
72.48,72.912,298.0
72.653,72.955,198.0
73.774,74.899,520.0
74.467,74.986,298.0
73.256,73.645,298.0
73.126,73.602,278.0
73.17,73.731,298.0
73.429,73.645,298.0
73.342,73.602,298.0
73.386,73.602,218.0
73.342,73.602,218.0
73.299,73.515,219.0
73.299,73.774,299.0
73.17,73.602,319.0
72.178,72.61,258.0
72.264,72.783,258.0
72.523,72.739,278.0
73.17,73.602,298.0
73.17,73.861,338.0
74.12,74.467,290.0
73.083,73.472,298.0
71.103,71.533,278.0
71.533,71.92,299.0
71.361,71.877,298.0
71.361,71.877,298.0
71.317,71.877,318.0
71.404,71.834,298.0
72.696,77.292,2900.0
74.683,75.117,358.0
75.117,75.204,358.0
73.126,73.342,298.0
73.04,73.17,206.0
72.093,72.351,239.0
72.264,72.567,239.0
72.264,72.48,259.0
72.394,72.567,318.0
72.307,72.696,338.0
72.221,72.826,338.0
72.394,72.61,238.0
72.307,72.567,238.0
72.394,72.696,238.0
72.523,72.61,238.0
72.48,72.739,218.0
72.394,72.61,218.0
72.437,72.783,218.0
72.696,72.826,218.0
72.567,72.912,218.0
72.523,72.826,198.0
70.072,70.115,339.0
70.115,70.329,298.0
70.587,70.887,278.0
71.877,77.378,2862.0
73.213,74.034,437.0
74.511,74.597,198.0
74.077,74.597,298.0
71.447,71.92,299.0
71.577,71.92,299.0
71.447,72.05,299.0
72.437,72.696,218.0
72.48,72.869,318.0
72.523,73.904,218.0
73.342,73.731,278.0
73.386,73.861,318.0
73.688,73.904,238.0
74.25,74.77,562.0
74.511,74.727,198.0
74.077,74.597,298.0
74.338,74.554,198.0
74.467,74.597,298.0
74.12,74.727,278.0
74.64,74.683,278.0
74.381,74.813,277.0
73.515,73.688,215.0
73.17,73.818,279.0
73.386,73.688,278.0
73.386,73.731,279.0
73.299,73.947,278.0
73.299,73.904,278.0
73.342,73.731,234.0
73.472,73.904,318.0
73.213,73.861,274.0
73.213,74.12,318.0
73.818,74.986,360.0
74.424,74.899,258.0
74.381,75.16,318.0
74.206,74.554,278.0
74.163,74.381,238.0
74.034,74.64,278.0
73.947,74.295,244.0
73.342,73.558,198.0
73.299,73.645,278.0
73.342,73.861,298.0
73.256,73.731,298.0
73.299,73.558,218.0
73.299,73.558,218.0
73.213,73.818,318.0
73.213,73.731,318.0
73.126,73.774,318.0
73.645,73.818,218.0
73.515,73.818,218.0
73.515,73.731,198.0
73.126,73.299,198.0
72.955,73.472,278.0
73.04,73.342,278.0
72.955,73.429,279.0
73.429,73.602,278.0
73.342,73.688,198.0
73.774,74.683,486.0
74.381,74.683,258.0
74.295,74.554,278.0
73.299,73.472,198.0
72.264,72.739,278.0
72.264,72.826,298.0
72.394,72.696,298.0
72.437,72.739,258.0
72.523,72.826,218.0
72.61,72.912,218.0
72.48,72.826,219.0
72.61,72.912,216.0
72.394,72.653,218.0
72.307,72.739,258.0
73.386,73.558,394.0
73.602,73.688,218.0
73.472,73.774,218.0
73.472,73.818,218.0
73.602,73.904,218.0
73.947,74.856,392.0
74.511,74.64,218.0
72.955,73.602,300.0
73.299,73.515,198.0
73.126,73.688,276.0
72.523,72.783,199.0
73.645,74.034,218.0
73.602,73.688,198.0
73.213,73.774,302.0
73.213,73.731,262.0
73.342,73.688,218.0
72.696,72.955,198.0
72.61,72.869,199.0
72.783,72.997,198.0
72.869,73.213,204.0
73.17,73.558,318.0
73.386,73.731,198.0
73.645,74.034,204.0
73.558,73.688,198.0
73.083,73.602,298.0
73.256,73.818,298.0
72.48,72.826,198.0
72.523,72.826,199.0
72.912,73.17,198.0
72.61,72.955,198.0
72.136,72.696,259.0
72.221,72.61,218.0
72.653,72.997,198.0
72.739,73.04,206.0
72.826,74.034,446.0
73.515,73.731,198.0
73.299,73.602,198.0
73.256,73.558,198.0
73.386,73.645,198.0
73.731,73.947,198.0
73.861,74.813,412.0
73.386,73.688,298.0
73.213,73.688,298.0
73.861,74.683,294.0
74.554,74.899,258.0
74.683,74.899,218.0
72.264,72.783,299.0
73.083,73.515,523.0
73.688,74.163,259.0
74.554,75.074,219.0
73.299,73.515,298.0
72.997,73.083,238.0
72.912,73.083,258.0
73.126,73.299,278.0
73.04,73.256,318.0
73.213,73.342,238.0
72.955,73.299,338.0
72.955,73.299,358.0
72.997,73.342,358.0
72.997,73.429,338.0
73.299,73.386,318.0
73.04,73.472,359.0
73.17,73.256,299.0
73.688,74.295,259.0
73.299,73.386,219.0
73.17,73.299,358.0
72.997,73.342,358.0
72.997,73.429,358.0
73.126,73.213,238.0
73.17,73.213,358.0
73.04,73.126,378.0
72.997,73.04,378.0
72.912,73.342,358.0
72.912,73.386,398.0
73.083,73.256,318.0
73.558,74.683,748.0
74.511,74.813,424.0
73.818,74.163,358.0
72.05,72.093,259.0
71.964,72.178,227.0
72.05,72.264,259.0
72.136,72.523,299.0
72.136,73.256,613.0
72.869,73.126,319.0
73.04,73.17,259.0
73.083,73.213,258.0
73.213,73.256,258.0
71.877,72.264,298.0
71.92,73.213,238.0
73.213,73.861,576.0
73.731,74.163,338.0
74.077,75.333,982.0
73.429,73.774,358.0
73.818,74.077,278.0
73.904,74.295,338.0
74.12,74.25,357.0
72.869,73.256,299.0
72.955,73.17,239.0
73.256,73.645,259.0
73.213,73.429,198.0
73.04,73.256,318.0
72.869,73.213,278.0
72.997,73.299,258.0
73.213,73.299,338.0
73.126,73.342,338.0
73.083,73.386,358.0
72.997,73.515,358.0
73.126,73.256,238.0
71.92,72.394,298.0
72.007,72.264,224.0
72.093,72.178,238.0
72.093,72.394,252.0
72.093,72.523,279.0
